C00193433|11579|2017|100|30614|149
C00193433|33975|2017|100|31814|150
C00193433|95819|2017|100|31829|151
C00193433|10023|2017|100|33029|152
C00193433|21209|2017|100|33054|153
C00193433|90274|2017|100|33104|154
C00193433|97333|2017|100|33154|155
C00193433|95819|2017|100|33179|156
C00193433|95819|2017|100|33229|157
C00193433|61525|2017|96|33254|158
C00193433|33626|2017|88|33304|159
C00193433|92617|2017|96|33504|160
C00193433|77459|2017|96|33614|161
C00193433|95472|2017|88|33682|162
C00193433|95472|2017|88|33750|163
C00193433|94123|2017|73|33800|164
C00193433|98033|2017|73|33900|165
C00193433|32312|2017|88|34050|166
C00193433|92835|2017|88|34550|167
C00193433|91755|2017|88|34660|168
C00394031|95030|2017|88|34868|169
C00394031|94022|2017|96|35076|170
C00394031|22301|2017|96|35180|171
C00394031|94028|2017|96|35388|172
C00034157|50322|2017|96|35438|173
C00034157|30339|2017|96|35646|174
C00034157|11570|2017|96|35854|175
C00034157|31901|2017|96|36062|176
C00034157|31906|2017|100|36270|177
C00034157|31904|2017|100|36478|178
C00034157|02458|2017|96|36503|179
C00034157|33427|2017|100|36711|180
C00034157|06461|2017|100|36911|181
C00034157|31904|2017|100|37119|182
C00034157|57201|2017|100|37327|183
C00034157|50322|2017|100|37535|184
C00034157|85027|2017|100|37685|185
C00034157|78676|2017|100|37893|186
C00193433|77401|2017|100|38893|187
C00193433|76210|2017|100|38943|188
C00193433|10022|2017|100|40143|189
C00193433|94123|2017|100|40193|190
C00193433|94123|2017|100|40243|191
C00193433|33133|2017|100|40371|192
C00193433|20015|2017|100|40421|193
C00193433|10028|2017|96|40471|194
C00193433|95926|2017|96|40971|195
C00193433|91702|2017|88|40986|196
C00193433|12604|2017|88|41036|197
C00193433|80503|2017|88|41536|198
C00193433|93309|2017|88|42286|199
C00193433|80134|2017|96|42786|200
C00193433|10075|2017|88|42836|201
C00193433|10075|2017|73|42886|202
C00193433|95819|2017|73|42936|203
C00193433|95819|2017|73|42986|204
C00193433|94028|2017|68|43036|205
C00193433|11743|2017|68|43086|206
C00193433|53711|2017|68|43136|207
C00193433|11579|2017|66|43186|208
C00193433|11596|2017|66|43436|209
C00193433|95354|2017|68|43686|210
C00193433|94114|2017|66|43736|211
C00193433|33435|2017|66|43986|212
C00193433|19103|2017|68|44086|213
C00193433|33154|2017|68|44586|214
C00193433|92106|2017|68|44836|215
C00193433|75219|2017|66|44871|216
C00193433|10025|2017|66|44921|217
C00193433|94131|2017|55|44959|218
C00193433|22701|2017|54|45009|219
C00193433|10014|2017|55|45509|220
C00193433|38103|2017|55|46009|221
C00193433|78701|2017|55|46309|222
C00193433|92591|2017|66|46509|223
C00193433|33160|2017|55|46533|224
C00193433|60093|2017|55|46683|225
C00193433|97106|2017|66|46783|226
C00193433|92835|2017|55|46808|227
C00193433|87111|2017|55|47058|228
C00193433|23606|2017|55|47308|229
C00193433|95971|2017|66|47458|230
C00193433|94563|2017|55|47508|231
C00193433|97333|2017|54|47558|232
C00193433|10536|2017|55|47808|233
C00193433|10536|2017|55|48058|234
C00193433|62522|2017|54|48083|235
C00193433|11217|2017|50|48133|236
C00193433|48103|2017|54|49133|237
C00193433|10028|2017|50|49183|238
C00193433|97106|2017|50|49233|239
C00193433|95070|2017|50|49483|240
C00193433|10022|2017|50|51283|241
C00193433|80125|2017|50|51376|242
C00193433|19103|2017|54|51476|243
C00193433|19103|2017|54|51576|244
C00193433|94070|2017|54|51826|245
C00193433|81503|2017|55|52051|246
C00193433|86336|2017|55|52139|247
C00193433|33626|2017|54|52189|248
C00193433|87529|2017|54|53989|249
C00193433|82070|2017|55|54489|250
C00193433|20015|2017|54|54524|251
C00193433|20015|2017|50|54559|252
C00193433|33710|2017|50|54609|253
C00193433|95971|2017|50|54759|254
C00193433|12401|2017|50|54909|255
C00193433|20003|2017|50|55409|256
C00193433|22203|2017|50|55424|257
C00193433|22203|2017|50|55439|258
C00193433|17745|2017|50|56639|259
C00193433|70360|2017|50|56689|260
C00193433|11743|2017|50|56789|261
C00193433|94705|2017|50|57789|262
C00193433|94705|2017|50|58789|263
C00193433|37076|2017|50|58824|264
C00193433|37076|2017|50|58859|265
C00193433|11743|2017|50|58909|266
C00193433|11743|2017|50|58959|267
C00193433|11743|2017|50|59009|268
C00193433|11743|2017|50|59059|269
C00193433|22015|2017|50|59084|270
C00193433|11217|2017|50|59584|271
C00193433|95403|2017|50|59594|272
C00193433|95403|2017|50|59604|273
C00193433|22032|2017|50|59754|274
C00536573|60064|2017|50|60133|275
C00536573|60064|2017|50|60357|276
C00536573|60064|2017|50|60626|277
C00536573|60064|2017|50|61241|278
C00193433|20015|2017|50|61256|279
C00193433|20015|2017|50|61271|280
C00193433|92649|2017|50|61321|281
C00193433|22701|2017|50|61371|282
C00010421|35259|2017|50|62371|283
C00010421|77632|2017|50|63371|284
C00010421|77632|2017|50|64371|285
C00193433|94507|2017|50|64871|286
C00193433|98033|2017|50|64907|287
C00193433|92835|2017|50|64942|288
C00193433|10019|2017|50|65442|289
C00193433|94002|2017|50|65942|290
C00193433|29926|2017|50|66092|291
C00193433|74136|2017|50|66127|292
C00193433|20118|2017|50|66162|293
C00193433|99701|2017|50|66172|294
C00193433|99701|2017|50|66182|295
C00193433|99701|2017|50|66192|296
C00193433|10560|2017|50|66492|297
C00193433|33626|2017|50|66542|298
C00193433|33626|2017|50|66592|299
C00193433|90014|2017|50|66642|300
C00193433|24450|2017|50|66657|301
C00193433|94027|2017|50|66882|302
C00193433|12604|2017|50|66932|303
C00193433|10013|2017|50|67432|304
C00193433|24450|2017|50|67447|305
C00193433|90071|2017|50|67697|306
C00193433|90014|2017|50|67747|307
C00193433|75219|2017|50|67769|308
C00193433|20166|2017|50|67804|309
C00193433|20166|2017|50|67839|310
C00193433|20166|2017|50|67874|311
C00193433|93422|2017|50|67884|312
C00582999|20001|2017|50|68134|313
C00113159|37660|2017|50|68337|314
C00193433|10025|2017|50|68387|315
C00193433|20688|2017|50|68537|316
C00193433|94610|2017|50|68552|317
C00193433|50125|2017|50|68637|318
C00193433|10023|2017|50|68652|319
C00193433|10023|2017|50|68667|320
C00193433|32618|2017|50|68787|321
C00193433|95472|2017|50|68822|322
C00193433|94062|2017|50|69022|323
C00193433|20904|2017|50|70022|324
C00193433|10023|2017|50|70122|325
C00002469|20018|2017|50|70972|326
C00002469|49286|2017|50|71045|327
C00002469|20018|2017|50|71895|328
C00574145|90265|2017|50|72895|329
C00114694|22193|2017|50|73103|330
C00114694|20004|2017|50|73311|331
C00114694|22102|2017|50|73519|332
C00114694|22039|2017|50|73769|333
C00114694|22307|2017|50|74007|334
C00354332|48091|2017|50|74357|335
C00354332|48066|2017|50|74707|336
C00354332|48066|2017|50|75282|337
C00354332|48066|2017|50|75457|338
C00354332|48066|2017|50|76007|339
C00354332|48205|2017|50|76507|340
C00354332|48075|2017|50|76957|341
C00354332|48203|2017|50|77457|342
C00354332|48203|2017|50|77682|343
C00354332|48201|2017|50|78182|344
C00354332|48213|2017|50|78407|345
C00354332|48071|2017|50|78582|346
C00354332|48015|2017|50|78732|347
C00354332|48204|2017|50|78957|348
C00354332|48071|2017|50|79557|349
C00354332|48071|2017|50|79782|350
C00354332|48071|2017|50|80107|351
C00354332|48203|2017|50|80457|352
C00354332|48237|2017|50|80907|353
C00354332|48227|2017|50|81257|354
C00354332|48035|2017|50|81482|355
C00354332|48035|2017|50|81707|356
C00354332|48035|2017|50|82207|357
C00354332|48035|2017|50|82432|358
C00354332|48089|2017|50|82792|359
C00354332|48089|2017|50|83217|360
C00354332|48089|2017|50|83442|361
C00354332|48906|2017|50|83532|362
C00354332|48203|2017|50|83832|363
C00354332|48203|2017|50|84312|364
C00354332|48203|2017|50|84812|365
C00354332|48304|2017|50|85312|366
C00354332|48088|2017|50|85562|367
C00354332|48237|2017|50|85787|368
C00354332|48237|2017|50|86287|369
C00354332|48237|2017|50|86887|370
C00354332|48071|2017|50|87387|371
C00354332|48036|2017|50|87687|372
C00354332|48036|2017|50|87987|373
C00354332|48030|2017|50|88362|374
C00354332|48030|2017|50|88637|375
C00224717|48238|2017|50|88997|376
C00224717|48238|2017|50|89357|377
C00224717|48238|2017|50|89717|378
C00224717|48317|2017|50|90012|379
C00224717|48317|2017|50|90317|380
C00224717|48091|2017|50|90557|381
C00224717|48091|2017|50|90797|382
C00224717|48075|2017|50|91297|383
C00224717|48075|2017|50|91797|384
C00224717|48075|2017|50|92297|385
C00224717|48314|2017|50|92477|386
C00224717|48314|2017|50|92567|387
C00224717|48314|2017|50|92747|388
C00224717|48011|2017|50|93052|389
C00224717|48011|2017|54|93357|390
C00224717|48011|2017|54|93662|391
C00224717|48011|2017|54|93967|392
C00224717|48071|2017|55|94417|393
C00224717|48071|2017|55|94817|394
C00354332|48071|2017|55|95042|395
C00224717|48071|2017|55|95442|396
C00354332|48071|2017|66|95667|397
C00354332|48071|2017|66|95892|398
C00224717|48237|2017|66|96192|399
C00224717|48237|2017|68|96282|400
C00224717|48237|2017|66|96317|401
C00354332|48237|2017|66|96542|402
C00354332|48237|2017|68|96767|403
C00224717|48342|2017|68|96957|404
C00224717|48092|2017|68|97707|405
C00224717|48092|2017|68|98457|406
C00087478|45140|2017|68|98572|407
C00040279|60064|2017|68|98926|408
C00040279|60064|2017|68|99159|409
C00040279|60064|2017|73|99545|410
C00040279|60064|2017|73|99783|411
C00040279|60064|2017|73|100018|412
C00040279|60064|2017|73|100748|413
C00040279|60064|2017|73|100995|414
C00040279|60064|2017|73|101235|415
C00040279|60064|2017|73|101437|416
C00040279|60064|2017|73|101703|417
C00040279|60064|2017|73|102282|418
C00040279|60064|2017|73|102489|419
C00040279|60064|2017|85|102756|420
C00224717|48092|2017|85|103506|421
C00224717|48071|2017|85|103786|422
C00224717|48071|2017|88|104186|423
C00224717|48071|2017|88|104686|424
C00224717|48206|2017|88|105086|425
C00224717|48327|2017|88|105586|426
C00224717|48091|2017|88|105836|427
C00224717|48313|2017|88|106196|428
C00224717|48313|2017|88|106556|429
C00224717|48088|2017|90|106736|430
C00224717|48088|2017|90|106916|431
C00224717|48088|2017|90|107096|432
C00224717|48088|2017|90|107276|433
C00224717|48088|2017|90|107506|434
C00224717|48088|2017|90|107686|435
C00224717|48220|2017|90|107866|436
C00224717|48091|2017|90|108416|437
C00224717|48091|2017|90|108966|438
C00224717|48234|2017|90|109391|439
C00224717|48234|2017|93|109731|440
C00224717|48038|2017|90|109806|441
C00354332|48075|2017|90|110256|442
C00224717|48203|2017|93|110806|443
C00224717|48221|2017|93|111031|444
C00224717|48203|2017|93|111531|445
C00354332|48071|2017|96|112131|446
C00224717|48203|2017|96|112671|447
C00224717|48314|2017|96|112986|448
C00224717|48088|2017|96|113111|449
C00224717|48026|2017|96|113201|450
C00224717|48066|2017|96|113726|451
C00224717|48066|2017|96|114076|452
C00224717|48066|2017|100|114176|453
C00224717|48066|2017|96|114266|454
C00224717|48066|2017|96|114446|455
C00224717|48066|2017|93|114521|456
C00224717|48203|2017|96|114821|457
C00224717|48203|2017|96|115571|458
C00354332|48203|2017|96|115796|459
C00224717|48203|2017|100|116176|460
C00224717|48203|2017|96|116266|461
C00224717|48203|2017|96|116566|462
C00354332|48203|2017|100|116791|463
C00224717|48203|2017|100|117091|464
C00224717|48203|2017|100|117366|465
C00224717|48203|2017|100|117641|466
C00354332|48203|2017|100|117866|467
C00224717|48205|2017|100|118291|468
C00224717|48234|2017|100|118541|469
C00224717|48088|2017|100|119041|470
C00224717|48234|2017|100|119346|471
C00224717|48150|2017|100|119766|472
C00224717|48342|2017|100|119841|473
C00354332|48075|2017|100|120291|474
C00354332|48075|2017|100|120741|475
C00354332|48075|2017|100|121191|476
C00354332|48075|2017|100|121641|477
C00354332|48075|2017|100|122091|478
C00354332|48075|2017|100|122541|479
C00224717|48340|2017|100|122731|480
C00224717|49092|2017|100|122981|481
C00224717|48342|2017|100|123381|482
C00224717|48342|2017|100|123561|483
C00224717|48067|2017|100|123866|484
C00224717|48067|2017|100|124171|485
C00224717|48015|2017|100|124681|486
C00224717|48316|2017|100|125031|487
C00224717|48313|2017|100|125506|488
C00224717|33565|2017|100|125756|489
C00224717|33565|2017|100|125956|490
C00224717|48093|2017|100|126116|491
C00224717|48080|2017|100|126446|492
C00224717|48030|2017|100|126871|493
C00224717|48030|2017|100|127296|494
C00224717|48044|2017|100|127906|495
C00224717|48044|2017|100|128516|496
C00224717|48044|2017|100|128606|497
C00224717|48044|2017|100|129216|498
C00224717|48081|2017|100|129691|499
C00224717|48081|2017|100|130141|500
C00354332|48081|2017|100|130366|501
C00224717|48081|2017|100|130866|502
C00354332|48081|2017|100|131091|503
C00224717|48317|2017|100|131291|504
C00224717|48088|2017|100|131596|505
C00224717|48088|2017|100|132206|506
C00224717|48088|2017|100|132386|507
C00224717|48088|2017|100|132691|508
C00224717|48088|2017|100|132871|509
C00224717|48237|2017|100|133421|510
C00224717|48237|2017|100|133921|511
C00354332|48237|2017|100|134146|512
C00224717|48237|2017|100|134571|513
C00224717|48227|2017|100|134661|514
C00224717|48227|2017|100|135061|515
C00224717|48312|2017|100|135561|516
C00224717|48312|2017|100|135636|517
C00224717|48312|2017|100|136321|518
C00224717|48312|2017|100|136411|519
C00149104|55436|2017|100|136619|520
C00149104|55436|2017|100|136827|521
C00149104|55118|2017|100|137035|522
C00149104|55123|2017|100|137243|523
C00239848|20004|2017|100|137743|524
C00239848|20004|2017|100|137951|525
C00239848|20004|2017|100|138159|526
C00239848|20004|2017|100|138367|527
C00239848|20004|2017|100|138575|528
C00239848|20004|2017|100|138783|529
C00433060|74820|2017|100|141283|530
C00028787|24083|2017|100|141783|531
C00028787|69155|2017|100|143283|532
C00028787|93451|2017|104|144033|533
C00028787|24083|2017|104|144533|534
C00484584|11101|2017|104|144741|535
C00484584|11101|2017|104|144949|536
C00484584|11101|2017|110|145157|537
C00477299|94304|2017|110|145362|538
C00477299|94304|2017|110|145567|539
C00477299|94304|2017|110|145772|540
C00477299|94304|2017|110|145977|541
C00477299|94304|2017|110|146182|542
C00435321|78257|2017|115|146390|543
C00435321|78257|2017|115|146598|544
C00435321|78257|2017|115|146889|545
C00619494|07306|2017|120|147389|546
C00619494|07306|2017|120|147889|547
C00619494|07306|2017|120|148389|548
C00619494|07306|2017|120|148889|549
C00141218|60502|2017|125|149151|550
C00438754|75225|2017|125|149351|551
C00342766|75214|2017|120|149449|552
C00110478|63119|2017|125|149657|553
C00110478|63101|2017|125|149865|554
C00625996|85719|2017|125|150365|555
C00625996|94040|2017|125|150665|556
C00625996|94040|2017|125|150668|557
C00625996|94040|2017|120|150671|558
C00625996|14850|2017|120|151671|559
C00376376|06183|2017|125|151997|560
C00540443|77063|2017|125|152197|561
C00540443|98166|2017|125|152414|562
C00376376|06183|2017|125|152644|563
C00376376|06183|2017|125|152852|564
C00376376|55102|2017|125|153060|565
C00376376|06183|2017|128|153268|566
C00376376|10017|2017|128|153643|567
C00376376|10017|2017|128|153969|568
C00376376|06183|2017|128|154177|569
C00376376|06183|2017|150|154427|570
C00376376|06183|2017|150|154635|571
C00376376|06183|2017|150|155010|572
C00376376|10017|2017|150|155240|573
C00376376|06183|2017|150|155448|574
C00376376|55102|2017|150|155669|575
C00376376|06183|2017|150|155877|576
C00540443|83714|2017|150|156027|577
C00193433|63017|2017|150|157127|578
C00540443|95060|2017|150|157377|579
C00621805|02465|2017|150|158477|580
C00621805|46032|2017|150|161177|581
C00196725|94304|2017|150|161385|582
C00196725|94304|2017|150|161593|583
C00196725|75024|2017|150|161801|584
C00196725|94304|2017|150|162009|585
C00196725|19087|2017|150|162217|586
C00196725|94304|2017|150|162425|587
C00196725|78727|2017|150|162633|588
C00196725|94089|2017|150|162841|589
C00196725|20001|2017|150|163049|590
C00196725|75024|2017|150|163257|591
C00196725|20171|2017|150|163465|592
C00196725|75024|2017|150|163673|593
C00196725|07458|2017|150|163881|594
C00196725|75024|2017|150|164089|595
C00393298|90015|2017|150|164327|596
C00393298|90015|2017|150|164577|597
C00392464|90404|2017|150|164682|598
C00392464|90404|2017|150|164807|599
C00392464|90404|2017|150|164952|600
C00392464|90404|2017|150|165097|601
C00392464|90404|2017|150|165305|602
C00392464|90404|2017|150|165513|603
C00435735|10158|2017|150|165721|604
C00435735|90045|2017|150|165896|605
C00435735|10158|2017|150|166104|606
C00435735|77056|2017|150|166312|607
C00435735|10158|2017|150|166520|608
C00435735|75201|2017|150|166670|609
